"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"REACBUS","202203","132.721","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202204","127.089","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202205","134.022","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202206","139.168","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202207","131.623","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202208","140.991","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202209","128.061","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202210","141.657","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202211","134.622","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202212","134.306","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202213","1573.096","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202301","137.167","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202302","124.27","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202303","148.126","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202304","138.372","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202305","161.301","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202306","158.2","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202307","148.086","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202308","161.632","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202309","152.376","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202310","157.704","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202311","144.933","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202312","156.234","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202313","1788.405","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"REACBUS","202401","140.188","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","194913","7879.511","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","195013","8383.41","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","195113","8933.492","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","195213","8906.901","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","195313","9030.068","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","195413","8822.565","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","195513","9474.444","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","195613","9790.341","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","195713","9836.715","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","195813","9952.027","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","195913","10297.638","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","196013","10559.621","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","196113","10733.759","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","196213","11184.919","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","196313","11620.061","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","196413","11963.275","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","196513","12398.748","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","196613","13067.569","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","196713","13718.245","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","196813","14831.282","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","196913","15471.308","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197013","16061.948","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197113","16694.402","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197213","17682.204","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197301","1504.805","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197302","1438.298","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197303","1561.293","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197304","1480.403","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197305","1622.115","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197306","1541.377","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197307","1584.971","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197308","1646.908","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197309","1503.443","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197310","1577.704","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197311","1581.538","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197312","1534.434","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197313","18577.289","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197401","1438.094","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197402","1338.913","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197403","1480.536","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197404","1467.557","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197405","1557.263","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197406","1525.901","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197407","1579.05","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197408","1601.854","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197409","1456.481","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197410","1569.737","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197411","1507.22","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197412","1564.631","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197413","18087.234","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197501","1541.567","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197502","1358.921","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197503","1516.69","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197504","1508.513","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197505","1543.321","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197506","1527.739","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197507","1557.676","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197508","1557.841","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197509","1491.082","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197510","1568.14","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197511","1442.08","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197512","1596.979","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197513","18210.549","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197601","1530.972","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197602","1418.877","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197603","1604.907","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197604","1582.55","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197605","1565.236","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197606","1611.321","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197607","1649.041","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197608","1606.829","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197609","1579.969","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197610","1599.466","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197611","1598.778","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197612","1718.789","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197613","19066.737","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197701","1580.641","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197702","1525.826","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197703","1656.761","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197704","1638.726","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197705","1618.43","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197706","1675.661","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197707","1667.019","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197708","1713.623","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197709","1645.199","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197710","1666.977","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197711","1646.948","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197712","1750.471","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197713","19786.28","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197801","1647.08","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197802","1575.349","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197803","1762.218","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197804","1669.581","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197805","1785.037","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197806","1742.294","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197807","1722.111","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197808","1800.235","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197809","1654.523","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197810","1734.818","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197811","1722.261","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197812","1767.324","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197813","20582.832","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197901","1735.484","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197902","1668.787","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197903","1833.141","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197904","1650.84","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197905","1738.872","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197906","1675.01","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197907","1659.318","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197908","1743.763","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197909","1629.215","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197910","1735.304","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197911","1642.866","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197912","1724.684","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197913","20437.281","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198001","1679.475","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198002","1625.748","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198003","1687.549","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198004","1675.176","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198005","1653.262","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198006","1587.486","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198007","1641.647","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198008","1598.015","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198009","1591.533","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198010","1676.638","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198011","1541.419","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198012","1699.511","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198013","19659.121","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198101","1704.736","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198102","1507.341","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198103","1638.97","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198104","1592.455","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198105","1617.615","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198106","1648.04","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198107","1671.287","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198108","1633.542","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198109","1593.731","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198110","1614.32","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198111","1554.734","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198112","1699.687","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198113","19477.815","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198201","1569.019","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198202","1490.569","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198203","1629.996","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198204","1647.141","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198205","1607.833","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198206","1599.897","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198207","1610.077","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198208","1590.253","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198209","1544.693","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198210","1563.675","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198211","1583.217","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198212","1616.447","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198213","19052.213","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198301","1506.39","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198302","1370.224","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198303","1672.509","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198304","1538.215","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198305","1615.541","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198306","1639.34","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198307","1621.271","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198308","1664.014","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198309","1603.287","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198310","1616.601","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198311","1579.636","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198312","1707.128","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198313","19134.156","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198401","1618.182","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198402","1474.971","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198403","1642.955","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198404","1622.544","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198405","1694.297","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198406","1662.742","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198407","1678.016","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198408","1723.315","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198409","1587.871","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198410","1664.472","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198411","1615.666","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198412","1623.611","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198413","19608.642","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198501","1643.093","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198502","1500.869","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198503","1674.56","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198504","1682.622","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198505","1730.889","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198506","1657.298","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198507","1717.122","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198508","1767.976","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198509","1592.871","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198510","1712.45","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198511","1636.855","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198512","1724.899","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198513","20041.504","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198601","1652.378","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198602","1504.993","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198603","1740.575","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198604","1719.314","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198605","1766.4","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198606","1731.432","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198607","1817.562","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198608","1826.268","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198609","1665.936","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198610","1787.349","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198611","1689.247","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198612","1838.505","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198613","20739.96","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198701","1716.164","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198702","1612.681","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198703","1767.926","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198704","1779.97","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198705","1825.083","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198706","1806.917","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198707","1876.141","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198708","1827.027","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198709","1771.428","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198710","1853.832","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198711","1725.398","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198712","1856.235","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198713","21418.801","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198801","1810.178","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198802","1765.828","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198803","1918.388","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198804","1838.196","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198805","1841.929","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198806","1880.789","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198807","1858.741","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198808","1892.35","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198809","1819.126","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198810","1886.791","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198811","1829.057","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198812","1925.26","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198813","22266.632","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198901","1815.54","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198902","1702.183","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198903","1927.256","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198904","1802.895","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198905","1882.02","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198906","1908.359","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198907","1868.034","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198908","1950.556","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198909","1792.887","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198910","1932.149","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198911","1848.333","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198912","1994.562","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198913","22424.774","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199001","1863.155","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199002","1750.371","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199003","1921.847","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199004","1815.136","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199005","1917.887","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199006","1850.813","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199007","1892.703","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199008","2007.674","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199009","1755.864","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199010","1891.255","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199011","1833.361","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199012","1865.515","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199013","22365.58","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199101","1814.92","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199102","1655.906","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199103","1862.227","6","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
