"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"RECCBUS","199202","8.829","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199203","9.088","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199204","8.57","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199205","9.275","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199206","9.027","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199207","9.354","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199208","9.332","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199209","9.045","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199210","9.048","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199211","8.28","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199212","9.377","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199213","108.628","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199301","10.202","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199302","8.77","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199303","10.118","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199304","8.968","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199305","9.513","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199306","9.348","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199307","9.46","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199308","9.068","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199309","9.344","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199310","9.527","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199311","9.148","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199312","9.535","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199313","113","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199401","8.838","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199402","8.308","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199403","9.368","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199404","8.852","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199405","9.616","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199406","9.352","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199407","9.418","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199408","9.352","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199409","8.908","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199410","9.651","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199411","9.381","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199412","9.977","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199413","111.022","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199501","9.784","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199502","8.713","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199503","9.401","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199504","10.126","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199505","8.948","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199506","9.864","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199507","9.995","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199508","10.195","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199509","9.874","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199510","10.413","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199511","10.264","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199512","10.139","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199513","117.715","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199601","10.379","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199602","10.382","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199603","11.334","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199604","10.541","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199605","10.91","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199606","11.429","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199607","11.992","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199608","10.781","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199609","11.187","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199610","12.195","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199611","11.584","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199612","11.965","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199613","134.678","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199701","10.964","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199702","10.617","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199703","11.276","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199704","11.679","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199705","12.089","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199706","11.318","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199707","11.759","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199708","11.811","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199709","10.852","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199710","11.941","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199711","11.399","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199712","11.811","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199713","137.516","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199801","10.023","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199802","9.427","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199803","10.723","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199804","10.434","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199805","11.093","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199806","9.88","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199807","10.722","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199808","10.737","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199809","10.362","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199810","11.018","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199811","9.919","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199812","11.773","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199813","126.11","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199901","10.379","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199902","9.995","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199903","10.671","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199904","10.904","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199905","11.415","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199906","10.987","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199907","10.911","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199908","10.623","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199909","10.511","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199910","10.667","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199911","10.444","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199912","10.494","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","199913","128","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200001","10.598","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200002","10.336","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200003","11.341","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200004","11.106","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200005","11.653","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200006","10.464","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200007","10.88","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200008","10.708","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200009","10.298","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200010","10.829","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200011","10.295","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200012","8.715","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200013","127.224","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200101","8.457","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200102","7.692","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200103","8.389","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200104","8.165","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200105","8.461","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200106","8.384","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200107","8.726","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200108","8.701","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200109","8.321","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200110","8.402","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200111","8.059","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200112","8.621","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200113","100.379","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200201","8.499","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200202","7.676","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200203","8.543","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200204","8.4","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200205","8.904","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200206","8.717","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200207","9.17","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200208","9.217","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200209","8.785","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200210","8.937","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200211","8.66","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200212","8.545","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200213","104.052","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200301","9.564","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200302","8.552","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200303","9.505","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200304","9.282","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200305","9.63","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200306","9.348","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200307","9.709","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200308","9.674","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200309","9.189","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200310","9.491","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200311","9.164","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200312","9.729","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200313","112.836","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200401","9.897","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200402","9.297","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200403","9.843","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200404","9.769","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200405","10.048","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200406","9.786","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200407","10.04","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200408","10.022","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200409","9.65","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200410","9.835","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200411","9.77","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200412","10.099","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200413","118.056","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200501","10.115","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200502","9.259","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200503","10.119","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200504","9.66","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200505","10.228","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200506","10.062","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200507","10.318","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200508","10.18","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200509","9.828","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200510","9.849","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200511","9.817","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200512","10.149","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200513","119.584","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200601","10.064","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200602","9.157","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200603","9.595","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200604","9.626","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200605","10.328","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200606","9.777","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200607","9.964","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200608","9.972","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200609","9.591","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200610","9.905","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200611","9.752","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200612","10.084","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200613","117.813","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200701","10.074","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200702","8.966","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200703","10.058","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200704","9.741","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200705","10.089","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200706","9.788","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200707","10.121","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200708","9.999","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200709","9.652","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200710","10.073","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200711","9.879","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200712","10.115","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200713","118.555","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200801","10.513","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200802","9.818","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200803","10.482","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200804","10.541","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200805","10.764","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200806","10.581","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200807","10.733","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200808","10.754","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200809","10.448","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200810","10.556","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200811","10.333","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200812","10.608","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200813","126.13","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200901","10.878","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200902","9.794","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200903","11.151","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200904","10.856","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200905","11.331","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200906","11.026","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200907","11.259","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200908","11.359","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200909","10.72","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200910","11.003","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200911","10.798","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200912","11.064","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","200913","131.238","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201001","11.114","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201002","9.969","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201003","11.29","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201004","11.276","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201005","11.953","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201006","11.294","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201007","11.468","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201008","11.579","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201009","10.998","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201010","10.978","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201011","10.639","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201012","11.028","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201013","133.584","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201101","11.496","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201102","10.566","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201103","11.739","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201104","11.474","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201105","12.088","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201106","11.952","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201107","12.244","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201108","12.357","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201109","11.722","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201110","11.854","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201111","11.71","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201112","11.941","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201113","141.144","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201201","11.392","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201202","10.846","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201203","11.597","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201204","11.464","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201205","11.932","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201206","11.562","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201207","12.014","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201208","12.136","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201209","11.603","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201210","11.878","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201211","11.306","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201212","11.683","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201213","139.411","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201301","12.472","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201302","11.396","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201303","13.085","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201304","12.74","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201305","13.398","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201306","13.191","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201307","13.562","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201308","13.555","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201309","12.949","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201310","13.111","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201311","12.518","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201312","13.002","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
"RECCBUS","201313","154.977","10","Total Renewable Energy Consumed by the Commercial Sector","Trillion Btu"
